baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	Description	Symbol	KO	Phylum
5.27369994923356	-1.23366272681226	2.11447686725773	-0.583436378952773	0.559599574054146	0.999933555398506	0	0	0	35	18	11	0	0	0	0	0	6	4	0	0	8	No	@	@	K01450	K01450
28.9040630597307	-0.363740091582396	0.645114266882781	-0.563838238053551	0.572864225867315	0.999933555398506	36	15	21	17	31	37	38	90	29	0	38	32	45	24	23	8	No	glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	gctB	K01040	K01040
29.4350648793774	0.120784452819792	0.95461975237669	0.12652624515581	0.899315375356348	0.999933555398506	14	0	8	0	59	26	14	28	37	0	43	56	138	5	17	50	No	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	hemX	K02496	K02496
60.060283098389	0.275644564225004	1.3892321978398	0.198415041526982	0.842720349952853	0.999933555398506	86	124	68	111	0	0	0	82	46	0	260	0	143	53	14	42	No	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	E3.4.17.14	K08640	K08640
10.3859372719151	0.897044545726703	1.66086320476921	0.540107423146479	0.589122951710861	0.999933555398506	0	31	0	0	19	17	0	0	9	0	65	26	6	0	0	4	No	trafficking protein particle complex subunit 9	TRAPPC9, TRS120	K20306	K20306
111.507489874354	-0.371511537419869	0.557078216504486	-0.666892954011022	0.504840511917968	0.999933555398506	86	0	114	53	32	260	179	88	203	222	134	185	92	46	36	109	No	lipopolysaccharide transport system ATP-binding protein	wzt, rbfB	K09691	K09691
88.3672247357793	-0.753868576383054	0.369990292089258	-2.03753609892334	0.0415963482437725	0.999933555398506	107	59	65	161	32	158	68	49	117	106	91	142	87	41	36	93	Yes	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	tagH	K09693	K09693
128.069165430148	0.138182059145676	0.34938450884414	0.395501390725138	0.692472895459676	0.999933555398506	119	183	110	37	66	165	209	252	150	203	151	140	183	59	38	91	No	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	cobI-cbiL	K03394	K03394
208.674171804343	0.187827023263247	0.274705267863574	0.683740158039221	0.494139260398138	0.999933555398506	116	194	172	244	135	214	230	392	232	419	330	195	292	88	90	163	No	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	cobM, cbiF	K05936	K05936
14.5418755758376	-0.314437921658513	0.962713854954857	-0.326616179916988	0.743958204349574	0.999933555398506	17	0	5	0	12	18	3	16	47	28	4	19	11	9	29	9	No	uncharacterized protein	K09703	K09703	K09703
17.6048066642043	-0.130991209672166	0.856011000456249	-0.153025147576781	0.878378443945443	0.999933555398506	9	16	17	46	0	14	13	0	20	16	34	23	27	20	18	7	No	putative spermidine/putrescine transport system permease protein	ABC.SP.P1	K02054	K02054
115.384110479744	0.443351365385647	1.1203686198273	0.395719192361875	0.692312195403931	0.999933555398506	137	328	187	161	117	0	0	44	107	0	45	25	84	107	187	127	No	DNA sulfur modification protein DndD	dndD	K19171	K19171
52.4132795419034	0.570769298605999	0.461260534629831	1.23741195214989	0.215934183785587	0.999933555398506	40	44	12	14	60	47	56	75	114	52	156	28	127	27	46	24	No	mannitol PTS system EIIA component [EC:2.7.1.197]	cmtB	K02798	K02798
45.9951581100541	0.468761305112543	0.474946400927408	0.98697727616677	0.323653778680749	0.999933555398506	40	44	12	14	55	47	46	75	91	30	138	21	103	27	41	21	No	@	@	K02799	K02799
45.9951581100541	0.468761305112543	0.474946400927408	0.98697727616677	0.323653778680749	0.999933555398506	40	44	12	14	55	47	46	75	91	30	138	21	103	27	41	21	No	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	mtlA, cmtA	K02800	K02800
58.8724053162667	-0.821742011829929	0.429019445114256	-1.91539572666941	0.0554420557176523	0.999933555398506	57	57	42	28	19	121	115	130	84	24	36	105	48	38	22	55	No	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	dhaK	K05878	K05878
75.1074890297924	-0.345216875950165	0.577366128389497	-0.597916744636739	0.549895486446337	0.999933555398506	60	126	47	172	49	23	0	159	139	32	120	36	166	38	33	86	No	uncharacterized protein	K09768	K09768	K09768
42.7974933817524	0.17269489787722	1.18901389287551	0.145242119467229	0.884519711965859	0.999933555398506	30	65	24	73	123	0	0	124	40	0	13	0	49	11	51	68	No	rhamnosyltransferase [EC:2.4.1.-]	rfbG	K12991	K12991
66.4372710961677	0.0130394540304362	0.54829050161024	0.0237820170003702	0.981026484348041	0.999933555398506	53	139	44	73	123	55	4	124	62	13	54	28	59	43	64	97	No	rhamnosyltransferase [EC:2.4.1.-]	rgpB	K12997	K12997
304.540830447126	-0.0138672091223022	0.547057208930321	-0.0253487366511762	0.979776800178013	0.999933555398506	360	380	364	262	426	77	135	195	140	177	153	124	140	449	386	498	No	uncharacterized protein	K07075	K07075	K07075
39.0848916518879	0.0055562128221343	0.607044944457044	0.00915288542120042	0.992697156002107	0.999933555398506	26	16	25	41	3	58	27	16	60	109	67	39	87	12	11	60	No	O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.377]	rfbN, wbaN	K12992	K12992
87.8688553335437	-0.315987996412202	0.406699509226933	-0.776956915961964	0.437184189751001	0.999933555398506	92	24	66	147	41	60	49	169	50	104	179	79	162	64	50	103	No	dipicolinate synthase subunit B	spoVFB	K06411	K06411
109.541229643174	-0.269138074636944	0.314462169306804	-0.855867894157915	0.392070855491127	0.999933555398506	109	95	113	145	78	117	41	181	123	109	160	103	185	77	44	107	No	dipicolinate synthase subunit A	spoVFA	K06410	K06410
97.4127851640878	-0.982852951553917	0.586654415121794	-1.67535251797239	0.0938650868851814	0.999933555398506	51	45	67	0	71	136	54	161	118	115	70	340	35	53	45	120	No	bla regulator protein blaR1	blaR1	K02172	K02172
20.025707567387	0.596829118928475	1.04942534342364	0.568719940554687	0.569546213226516	0.999933555398506	28	0	28	30	40	0	0	22	31	31	15	0	36	11	27	8	No	deoxyribonucleoside regulator	deoR	K05346	K05346
43.0858648874902	0.0623624583455912	0.726002824945657	0.0858983687153823	0.931547208295926	0.999933555398506	16	45	71	0	28	50	49	145	67	92	6	75	40	18	10	6	No	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245]	lsrF	K08321	K08321
6.29081121376918	-1.20439804462032	2.07059486497726	-0.581667647781767	0.56079056724607	0.999933555398506	23	17	3	0	8	0	0	39	0	0	0	0	0	9	0	0	No	type IV pilus assembly protein PilY1	pilY1	K02674	K02674
4.09657659311301	0.720772660905289	2.38649482852514	0.302021463566601	0.762635700971071	0.999933555398506	0	0	0	0	0	0	0	0	3	15	0	4	0	12	18	0	No	cyclohexanone monooxygenase [EC:1.14.13.22]	chnB	K03379	K03379
75.1016843744332	-0.437137504977133	0.453568570956244	-0.963773799528328	0.335159345143511	0.999933555398506	82	50	59	63	21	30	132	108	50	90	53	164	49	55	62	79	No	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	wecE, rffA	K02805	K02805
59.4423374215057	-0.590611421235134	0.540482270046879	-1.09274892807105	0.274504050884227	0.999933555398506	77	45	49	50	60	126	62	104	63	0	89	59	29	24	43	80	No	1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	mgs, bgsB	K19002	K19002
21.5232743709408	0.392344746088875	1.26354132882793	0.310512000784982	0.756171634886181	0.999933555398506	8	0	38	15	40	0	0	68	32	0	69	0	25	38	18	0	No	alginate biosynthesis protein AlgK	algK	K19292	K19292
56.7740352093506	0.0595675773195636	0.460640985431703	0.129314540397959	0.897108766462211	0.999933555398506	20	40	41	46	64	109	121	77	102	49	113	31	10	51	37	43	No	GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	gnu	K19997	K19997
0.549566947267742	-0.863201044083251	3.02772457263857	-0.285098932671738	0.775568347739358	0.999933555398506	0	0	0	0	0	8	0	0	0	0	0	25	4	0	0	0	No	XRE family transcriptional regulator, fatty acid utilization regulator	ramB	K07110	K07110
77.2784878254015	0.255982758702963	0.583608757128694	0.43862048945663	0.660936548072967	0.999933555398506	13	168	42	62	105	232	254	218	52	41	33	68	63	10	11	17	No	transposase	K07485	K07485	K07485
218.850519876915	-0.182417678405964	0.601475832848494	-0.303283471161364	0.761673841470986	0.999933555398506	310	222	212	432	196	65	25	79	87	108	102	80	385	342	308	225	No	pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	pdxT, pdx2	K08681	K08681
151.520260860998	0.35817007505137	0.400464248118702	0.894387143756226	0.371114788694642	0.999933555398506	109	195	242	102	177	196	275	71	149	30	97	82	126	128	162	183	No	UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]	wbpO	K02474	K02474
10.4071582802595	-1.43276714477697	1.60751436310534	-0.891293525993257	0.372771720923692	0.999933555398506	12	16	0	0	0	0	0	27	16	0	10	26	32	0	0	34	No	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	wlbA, bplA	K13020	K13020
119.278737762611	0.350975227942756	0.415099155079575	0.845521422165924	0.397819777183201	0.999933555398506	66	177	126	43	81	74	15	143	189	140	258	115	223	70	88	140	No	LacI family transcriptional regulator, purine nucleotide synthesis repressor	purR	K03604	K03604
33.2304807532323	-0.82993563293295	0.888712436773427	-0.933862966907639	0.350374583910937	0.999933555398506	19	0	36	80	29	0	0	73	31	50	16	39	39	18	12	73	No	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	AGXT	K00830	K00830
67.5265511266631	-0.771606824525181	0.520226821457596	-1.48321230797608	0.138018012152511	0.999933555398506	51	34	72	29	26	181	59	179	80	94	86	147	23	16	9	44	No	2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]	garR, glxR	K00042	K00042
70.8327514845047	0.777264629496393	0.534577036876091	1.45398057881142	0.145951690720401	0.999933555398506	53	32	67	19	74	123	101	66	72	284	60	80	51	7	34	21	No	altronate dehydratase large subunit [EC:4.2.1.7]	uxaA2	K16850	K16850
50.1219104551777	0.106445380413231	0.864231028441262	0.123167737456982	0.901974272787087	0.999933555398506	35	42	39	32	6	103	122	0	71	150	30	137	7	0	26	3	No	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	K11527	K11527	K11527
107.914629581719	-0.76424447880417	0.497014566237124	-1.53767018256675	0.124129277747225	0.999933555398506	72	33	39	55	68	80	125	484	100	241	48	221	62	36	31	109	No	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	E3.5.1.81	K06015	K06015
159.889474833433	-0.107013860626375	0.374517547389564	-0.285737908336405	0.775078867954034	0.999933555398506	158	251	139	338	103	169	161	115	100	246	77	108	78	125	130	161	No	MFS transporter, DHA1 family, arabinose polymer utilization protein	araJ	K08156	K08156
35.7519588353652	-0.406208127509318	0.767922411040686	-0.528970273128018	0.596826071655516	0.999933555398506	17	0	11	53	19	89	24	71	49	155	5	41	16	10	9	28	No	L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	kdd	K18012	K18012
49.8646671022557	-0.891698845508255	0.793984419535592	-1.1230684426148	0.261408427513349	0.999933555398506	11	0	12	0	20	192	71	180	55	101	37	107	40	10	16	33	No	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	kce	K18013	K18013
23.1509104503563	-0.685310881281641	0.786284986389939	-0.871580779417016	0.383437119986786	0.999933555398506	6	33	7	18	11	72	3	87	25	31	28	42	7	0	19	13	No	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	kal	K18014	K18014
95.0075808466453	0.835237184627384	1.02687157767053	0.813380370817279	0.416000009970815	0.999933555398506	42	0	39	0	23	146	194	225	101	619	35	88	44	12	28	18	No	lysine 2,3-aminomutase [EC:5.4.3.2]	kamA	K01843	K01843
20.1653977053226	-0.831528978347246	0.976516045241565	-0.851526180649236	0.394477126395068	0.999933555398506	6	0	6	49	10	29	8	0	27	0	23	40	71	12	17	34	No	resuscitation-promoting factor RpfB	rpfB	K21688	K21688
1.72478024164738	-0.782183904759163	2.94239075531208	-0.265832776746949	0.790367998955249	0.999933555398506	0	0	0	0	0	18	13	0	0	0	0	0	0	0	0	3	No	N-acyl-D-glutamate deacylase [EC:3.5.1.82]	E3.5.1.82	K01461	K01461
154.462135659993	0.0711003973699	0.338260627266411	0.210194127364111	0.833516162870259	0.999933555398506	137	132	128	98	106	187	176	149	99	307	164	163	87	138	138	165	No	cellobiose epimerase [EC:5.1.3.11]	cbe, mbe	K16213	K16213
152.527393873827	0.20427533009396	0.453518470331962	0.450423397186968	0.652405177463117	0.999933555398506	190	149	163	170	149	63	89	59	75	368	80	114	67	137	142	189	No	4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]	mgp	K16212	K16212
67.3694160236852	0.674942753876455	0.657541845748378	1.02646357526991	0.304673124362316	0.999933555398506	16	31	43	0	77	31	72	187	92	308	34	70	58	26	26	39	No	PmbA protein	pmbA	K03592	K03592
55.4160665242005	0.259863894859709	0.615052474923558	0.422506868039196	0.672655088724922	0.999933555398506	29	16	46	0	60	35	115	184	65	101	41	76	53	19	50	32	No	TldD protein	tldD	K03568	K03568
254.587863251433	0.386204549279246	0.275526616227634	1.40169597611642	0.161006052755172	0.999933555398506	201	361	176	286	204	271	245	329	210	555	316	245	299	87	182	167	No	uncharacterized protein	K07138	K07138	K07138
8.90918647668365	-1.40383928348188	1.53749189906254	-0.913071011520674	0.361205195239924	0.999933555398506	10	0	0	0	3	51	20	12	8	0	7	29	21	0	0	0	No	5-methylthioribose kinase [EC:2.7.1.100]	mtnK	K00899	K00899
81.7413182018783	0.110211816714931	0.62109617117248	0.177447264739819	0.859157084431442	0.999933555398506	109	234	85	105	35	104	89	57	17	74	0	82	29	53	93	58	No	L-rhamnose-H+ transport protein	rhaT	K02856	K02856
441.045205743927	-0.0891063376213569	0.256631746737134	-0.347214788327135	0.728429961676013	0.999933555398506	317	454	307	628	319	432	286	847	417	715	769	371	437	277	227	435	No	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	msmX, msmK, malK, sugC, ggtA, msiK	K10112	K10112
17.3707453750156	-0.419467920742933	1.28340510204599	-0.326839841975245	0.743789023324979	0.999933555398506	0	0	0	0	41	62	14	64	16	27	9	27	32	0	0	17	No	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	malK, mtlK, thuK	K10111	K10111
37.7306115171337	0.420329281285641	0.533314830899651	0.788144744777837	0.430612045171181	0.999933555398506	58	42	42	17	38	21	32	38	48	35	27	34	37	6	68	30	No	peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	cwlK	K17733	K17733
0.905554965788962	-0.864960656379538	2.99671791312571	-0.288635994929981	0.772859947318185	0.999933555398506	7	0	4	0	0	0	0	0	0	25	0	0	0	0	0	0	No	membrane fusion protein, multidrug efflux system	adeA	K18145	K18145
0.905554965788962	-0.864960656379538	2.99671791312571	-0.288635994929981	0.772859947318185	0.999933555398506	7	0	4	0	0	0	0	0	0	25	0	0	0	0	0	0	No	membrane fusion protein, multidrug efflux system	mexC	K18295	K18295
46.2852872526609	0.330620697774655	0.655996760705235	0.503997454833798	0.614263165518885	0.999933555398506	35	25	35	0	25	99	24	43	29	73	145	6	100	40	26	73	No	D-aminopeptidase [EC:3.4.11.19]	dmpA, dap	K01266	K01266
46.4396891022043	-0.376872134000575	0.67791379937957	-0.555929285324314	0.578259197385669	0.999933555398506	57	80	33	133	34	43	4	92	65	0	131	18	41	22	20	19	No	lantibiotic transport system ATP-binding protein	nukF, mcdF, sboF	K20459	K20459
65.6919796698685	-0.411857852905932	0.350730479464649	-1.17428588908095	0.24028053342255	0.999933555398506	65	62	39	54	37	157	99	99	64	31	62	72	120	36	39	69	No	aminobenzoyl-glutamate utilization protein B	abgB	K12941	K12941
74.7778185031593	-0.318277247939542	0.859051478315732	-0.370498457861409	0.711011125383586	0.999933555398506	28	17	24	0	41	198	136	209	102	183	84	125	58	0	23	79	No	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	PGD, gnd, gntZ	K00033	K00033
88.4817014697086	0.56954222157177	0.634080809346309	0.898217093431555	0.369069822115227	0.999933555398506	37	137	22	259	19	15	26	41	96	16	418	9	286	73	78	44	No	amylosucrase [EC:2.4.1.4]	E2.4.1.4	K05341	K05341
37.138146533717	-1.2521039970942	0.710217374046152	-1.76298699926318	0.0779026823818371	0.999933555398506	5	19	6	86	9	60	11	76	16	0	33	84	80	36	36	48	No	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]	ywaD	K19701	K19701
8.4188323422189	0.683479117859828	1.68828837446159	0.404835529402845	0.68559841064361	0.999933555398506	6	0	0	0	16	13	0	0	17	40	16	17	13	0	0	0	No	outer membrane protein assembly factor BamE	bamE, smpA	K06186	K06186
146.309440436786	0.25833922495338	0.663324212734647	0.389461472977656	0.696934805427155	0.999933555398506	114	228	192	72	168	124	156	121	160	0	152	21	132	225	188	164	No	HTH-type transcriptional regulator / antitoxin HigA	higA	K18831	K18831
209.97313983347	0.57796081667501	0.35267064214868	1.63881181930463	0.101252456881482	0.999933555398506	113	369	248	294	285	89	70	135	173	263	311	194	333	154	125	133	No	non-specific serine/threonine protein kinase [EC:2.7.11.1]	E2.7.11.1	K08282	K08282
16.4921015621734	-0.613900607947786	1.01672575062584	-0.60380157340355	0.545975573270263	0.999933555398506	19	0	18	0	16	55	31	84	16	0	20	10	21	3	5	5	No	uncharacterized protein	K09137	K09137	K09137
161.793215652168	0.14227813798251	1.0158749158946	0.140054780127351	0.888616708584831	0.999933555398506	180	441	232	239	179	0	23	227	114	0	36	16	72	200	219	178	No	L,D-transpeptidase YcbB	ycbB	K21470	K21470
34.0266535863665	-0.614448352646923	0.770579685627315	-0.797384571780804	0.425227716766524	0.999933555398506	41	17	18	60	17	46	0	97	46	0	65	5	57	31	47	27	No	fructoselysine-6-phosphate deglycase	gfrF	K19510	K19510
52.4358634152916	-1.47738083654163	0.847431110951643	-1.74336393536765	0.0812700637846459	0.999933555398506	16	0	20	0	10	215	66	56	88	61	53	233	33	6	3	16	No	osmoprotectant transport system substrate-binding protein	opuC	K05845	K05845
62.0626412489228	-1.41590483408082	1.00224759911948	-1.41272958431107	0.157735249427998	0.999933555398506	25	0	20	0	10	208	77	56	128	61	61	285	84	3	3	22	No	osmoprotectant transport system permease protein	opuBD	K05846	K05846
12.7599921473178	-1.54268839646793	1.21190528793551	-1.27294468621051	0.203037670730433	0.999933555398506	7	0	23	0	0	24	6	133	4	0	4	7	7	9	7	6	No	erythromycin esterase [EC:3.1.1.-]	ereA_B	K06880	K06880
50.238828173858	-0.205386234363557	0.611045922056224	-0.336122420508779	0.736778551902167	0.999933555398506	37	36	21	0	52	41	27	92	45	77	44	22	66	61	47	111	No	L-fucose mutarotase [EC:5.1.3.29]	fucU, FUOM	K02431	K02431
156.677894218806	0.480700121089451	0.589177450497154	0.81588343322344	0.414566808208144	0.999933555398506	92	186	108	245	12	160	250	100	114	630	92	235	91	51	98	36	No	6-phosphogluconolactonase [EC:3.1.1.31]	pgl	K07404	K07404
15.37309687774	-0.0412747759450152	1.17093408370096	-0.0352494444559665	0.971880835731881	0.999933555398506	10	35	0	34	57	14	8	59	8	0	4	3	10	0	0	15	No	nucleoside triphosphate diphosphatase [EC:3.6.1.9]	mazG	K04765	K04765
91.9210858666817	0.0321630576340979	0.586805385590213	0.0548104336188872	0.95628948807362	0.999933555398506	77	0	101	73	135	67	43	231	126	52	95	36	96	128	155	21	No	selenocysteine-specific elongation factor	selB, EEFSEC	K03833	K03833
110.449472367805	0.141187004955871	0.379188339959844	0.372340048670334	0.709639684176531	0.999933555398506	117	163	108	137	60	136	74	29	126	63	217	52	213	101	83	107	No	LacI family transcriptional regulator, sucrose operon repressor	scrR	K03484	K03484
