OG	Kingdom	Description	0505-0101	R1W5
31ZJY	Bacteria	Psort location CytoplasmicMembrane, score	72.06169619999999	241.187133
2ZCGE	Bacteria	-	66.172874	236.39757
COG1098	Bacteria	S1 RNA binding domain	74.07952569999999	392.5970520999999
2ZP4H	Bacteria	-	72.798138	205.076197
32YWW	Bacteria	Sporulation protein YabP	126.40681949999998	265.0402894
33KJ7	Bacteria	Psort location Cytoplasmic, score 8.96	66.172874	184.20518
COG4915	Bacteria	5-bromo-4-chloroindolyl phosphate hydrolysis protein	225.18014390000002	499.297728
COG0245	Bacteria	Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP)	196.93571559999998	315.2420152
COG0559	Bacteria	Branched-chain amino acid transport system / permease component	403.0509287	575.1524491
COG4177	Bacteria	Branched-chain amino acid transport system / permease component	338.072154	540.6107148000001
COG0411	Bacteria	ABC transporter	310.7267195	523.4291636
COG0410	Bacteria	ABC transporter	302.3186889999999	532.8002542
COG0699	Bacteria	ATPase. Has a role at an early stage in the morphogenesis of the spore coat	87.6271224	122.51048359999999
COG3755	Bacteria	Pfam:DUF1311	52.4427143	9.652623
333JK	Bacteria	-	46.49953570000001	55.27229729999999
2Z7NY	Bacteria	Psort location Cytoplasmic, score	37.80784319999999	4.84801
32SRT	Bacteria	Psort location Cytoplasmic, score	45.4435977	31.15972
32YW0	Bacteria	Psort location	60.57099239999999	53.7524494
COG0846	Bacteria	NAD-dependent lysine deacetylase and desuccinylase that specifically removes acetyl and succinyl groups on target proteins. Modulates the activities of several proteins which are inactive in their acylated form	327.07082790000004	440.6582280000001
2Z9ID	Bacteria	Major fimbrial subunit protein type IV, Fimbrillin, C-terminal	22.504856	6.7880864
2Z8AE	Bacteria	Major fimbrial subunit protein (FimA)	22.504856	29.194986200000002
2Z7RJ	Bacteria	Domain of Unknown Function (DUF1599)	25.9647325	31.558283999999997
32XVZ	Bacteria	Sporulation related domain	31.5712619	23.5498295
COG0302	Bacteria	GTP cyclohydrolase 1	83.28384270000001	80.18187640000001
30WN0	Bacteria	-	24.3718358	6.4515824
2ZFUJ	Bacteria	Psort location Cytoplasmic, score 8.96	22.504856	42.606065400000006
COG5107	Bacteria	Domain of Unknown Function (DUF349)	40.5698839	57.891662
COG1883	Bacteria	Na+-transporting oxaloacetate decarboxylase beta subunit	464.13298159999994	665.7258544999997
COG0511	Bacteria	Oxaloacetate decarboxylase	121.31987370000002	134.93641220000003
COG1493	Bacteria	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion	365.25329430000005	316.55006590000005
COG1481	Bacteria	May be required for sporulation	383.7436778	329.4098407000001
COG4832	Bacteria	Psort location Cytoplasmic, score	69.2486683	181.4608246
30QD6	Bacteria	-	1566.2136	0
31US6	Bacteria	-	1566.2136	0
COG3378	Bacteria	Phage plasmid primase, P4 family	2011.7803197000003	1435.8688036999997
32ZWW	Bacteria	-	1568.760019	6.1669545
2Z9VC	Bacteria	AAA domain	1571.2072045	14.6733759
32RHI	Bacteria	-	1567.7944809	0
33NW2	Bacteria	-	1566.2136	0
2Z7Z5	Bacteria	-	1580.0997614	0
COG2039	Bacteria	Removes 5-oxoproline from various penultimate amino acid residues except L-proline	82.9221002	20.9471442
COG0722	Bacteria	Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP)	138.8759546	130.82964819999998
COG4907	Bacteria	Predicted membrane protein (DUF2207)	56.2008392	35.838534
332G5	Bacteria	Psort location CytoplasmicMembrane, score 9.75	31.505991	53.628612600000004
COG2720	Bacteria	G5	307.87380840000003	177.97484950000006
COG1454	Bacteria	Iron-containing alcohol dehydrogenase	551.6147403	727.3635606999999
30G9G	Bacteria	-	22.480461299999998	0
COG1363	Bacteria	M42 glutamyl aminopeptidase	145.48468559999998	260.3147173000001
COG3191	Bacteria	Peptidase family S58	194.1217583	349.5490688000001
COG3857	Bacteria	ATP-dependent helicase deoxyribonuclease subunit B	224.0700665	452.94449969999994
COG3976	Bacteria	FMN-binding domain protein	201.7754236	331.7269333
COG0695	Bacteria	anaerobic ribonucleoside triphosphate reductase K00527	138.3414688	23.4765194
COG2176	Bacteria	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity	633.7273224	639.6689541000001
COG3481	Bacteria	Shows a 3'-5' exoribonuclease activity	401.78684520000013	362.9048029
COG4422	Bacteria	Psort location Cytoplasmic, score 8.96	306.5395221	178.4097979
32ZWY	Bacteria	-	219.0880425	7.331344
30ZAW	Bacteria	-	20.201782	0
30CV6	Bacteria	-	20.201782	0
33IFR	Bacteria	-	20.201782	0
COG2820	Bacteria	phosphorylase	145.66153100000002	445.40798150000006
COG4864	Bacteria	UPF0365 protein	36.5330769	57.85998789999999
COG3169	Bacteria	Putative member of DMT superfamily (DUF486)	29.063038	22.263512900000002
2ZZB9	Bacteria	Plasmid pRiA4b ORF-3-like protein	26.0690303	33.952487399999995
COG1043	Bacteria	Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	65.2426891	55.78655909999999
COG0764	Bacteria	Catalyzes the hydrolysis of UDP-3-O-myristoyl-N- acetylglucosamine to form UDP-3-O-myristoylglucosamine and acetate, the committed step in lipid A biosynthesis	178.65492829999997	420.0955333
COG1044	Bacteria	Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	51.997208400000005	134.59615559999997
COG2227	Bacteria	Methyltransferase domain	123.20200489999998	166.72793240000001
COG0295	Bacteria	This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis	169.94923340000003	402.1680979
COG0259	Bacteria	Catalyzes the oxidation of either pyridoxine 5'- phosphate (PNP) or pyridoxamine 5'-phosphate (PMP) into pyridoxal 5'-phosphate (PLP)	20.201782	41.30502870000001
2Z7PX	Bacteria	-	26.5552633	4.863629
31SS1	Bacteria	-	27.286333	10.0747864
COG4214	Bacteria	Branched-chain amino acid transport system / permease component	66.6737313	37.716693299999996
COG4213	Bacteria	Periplasmic binding protein domain	107.06372450000002	46.7407217
COG1946	Bacteria	Thioesterase-like superfamily	40.649266	18.3785675
33CMQ	Bacteria	Protein of unknown function (DUF3180)	40.649266	7.2183695
2Z89R	Bacteria	-	29.496960299999998	14.1482945
COG2230	Bacteria	Mycolic acid cyclopropane synthetase	40.5957642	34.0702604
324WG	Bacteria	-	19.862652	3.4373188
31EAI	Bacteria	-	19.862652	0
329VH	Bacteria	-	19.862652	5.177196
31S1J	Bacteria	-	19.862652	5.177196
2Z8PQ	Bacteria	-	19.862652	12.087755
313JQ	Bacteria	-	19.862652	0
32AER	Bacteria	Domain of unknown function (DUF4913)	19.862652	7.684477
31Y9E	Bacteria	-	19.862652	0
328F0	Bacteria	-	19.862652	0
2Z7XX	Bacteria	EcoRII C terminal	19.862652	36.5118068
32C7I	Bacteria	Bacterial mobilisation protein (MobC)	19.862652	6.3796077
31UTG	Bacteria	-	19.862652	4.7366667
32GHD	Bacteria	-	19.862652	5.364856
COG4734	Bacteria	Antirestriction protein (ArdA)	334.48831649999994	481.5591858000001
COG1312	Bacteria	D-mannonate dehydratase (UxuA)	245.48122880000008	473.9442668999999
COG3333	Bacteria	Tripartite tricarboxylate transporter TctA family	327.5248099000001	695.8038245000001
30KZA	Bacteria	Tripartite tricarboxylate transporter TctB family	36.8304962	0
COG3181	Bacteria	Tripartite tricarboxylate transporter family receptor	204.26334669999997	580.5529784000001
COG2721	Bacteria	SAF domain protein	389.3739910999999	724.8773953
COG2379	Bacteria	MOFRL family	140.78602429999998	276.83150200000006
COG2084	Bacteria	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	108.9387269	132.4716854
COG3829	Bacteria	Sigma-54 interaction domain	401.89530080000003	542.8569278
33IHT	Bacteria	-	34.601498	98.279354
COG2317	Bacteria	Carboxypeptidase Taq (M32) metallopeptidase	358.1086153999999	306.3945358
32SBN	Bacteria	Transposon-encoded protein TnpW	277.164205	75.0692257
2ZBKZ	Bacteria	Bacterial mobilisation protein (MobC)	366.67048650000004	226.54849380000002
32U21	Bacteria	Helix-turn-helix domain	307.11992469999996	44.123275
COG4769	Bacteria	Heptaprenyl diphosphate synthase component I	127.3293553	254.5296725
COG4939	Bacteria	FMN-binding domain protein	29.4311401	12.371993799999998
COG5341	Bacteria	NusG domain II	195.28321160000002	458.98705399999994
COG3815	Bacteria	Predicted membrane protein (DUF2085)	19.9998626	5.3993936
32WXD	Bacteria	zinc-ribbon domain	28.585883000000003	5.3993936
2Z7MK	Bacteria	Protein of unknown function (DUF1576)	80.2447661	28.5709579
COG0243	Bacteria	Molydopterin dinucleotide binding domain	282.5204698999999	181.0755816
COG2344	Bacteria	Diaminopimelic acid dehydrogenase C-terminal domain	194.53375820000002	335.87363550000003
COG3858	Bacteria	PFAM glycoside hydrolase family 18	149.81899920000004	177.74270159999998
COG1574	Bacteria	Amidohydrolase family	200.05976149999998	208.03356779999993
COG1683	Bacteria	Protein of unknown function (DUF523)	81.37422219999999	128.50258
COG4894	Bacteria	LURP-one-related	51.806362299999996	332.84041999999994
COG5438	Bacteria	YibE/F-like protein	47.151129999999995	114.26248849999999
COG0400	Bacteria	Phospholipase/Carboxylesterase	121.8472067	37.6341999
COG0604	Bacteria	COG0604 NADPH quinone reductase and related Zn-dependent	103.20919699999999	110.97541890000001
COG1135	Bacteria	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system	232.06212739999998	354.8657241
COG4243	Bacteria	Vitamin K epoxide reductase	39.054968	25.593932799999997
31HGW	Bacteria	Protein of unknown function (DUF3107)	36.800995	4.966021
COG5282	Bacteria	Zincin-like metallopeptidase	36.800995	13.2867917
COG3480	Bacteria	Belongs to the peptidase S16 family	107.1531059	65.4924637
31Y1M	Bacteria	Protein of unknown function (DUF3052)	36.800995	9.00758
COG0023	Bacteria	Translation initiation factor	48.44530099999999	19.7341215
COG1572	Bacteria	Peptidase family C25	131.25746750000002	71.9961883
COG5380	Bacteria	BRO family, N-terminal domain	84.0554275	0
COG2239	Bacteria	Acts as a magnesium transporter	308.68589700000007	745.3335410000002
COG1380	Bacteria	Murein hydrolase	165.1593113	387.415645
COG1346	Bacteria	TIGR00659 family	163.72009720000003	456.8096684999999
COG2003	Bacteria	Belongs to the UPF0758 family	313.3129205000001	1116.2369078000002
COG2151	Bacteria	FeS assembly SUF system protein	68.57945699999999	82.91260829999999
COG2070	Bacteria	2-nitropropane dioxygenase	536.5338790000002	727.5492927999999
COG4225	Bacteria	Glycosyl Hydrolase Family 88	401.5789692000001	1155.4528576000002
COG0327	Bacteria	Psort location Cytoplasmic, score 8.87	210.34203640000004	409.4876178999999
32YRK	Bacteria	-	50.128823100000005	64.1475283
301AF	Bacteria	aspartic protease that is responsible for the proteolytic cleavage of the RNA polymerase sigma E factor (SigE spoIIGB) to yield the active peptide in the mother cell during sporulation. Responds to a signal from the forespore that is triggered by the extracellular signal protein SpoIIR	57.56015589999999	78.37397539999999
COG0452	Bacteria	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine	368.78957540000016	788.9092801
33QJG	Bacteria	COG NOG37914 non supervised orthologous group	46.851483	41.4343828
30ZG8	Bacteria	-	40.327145	9.0693159
2ZA1Z	Bacteria	-	80.65429	0
33R1V	Bacteria	Domain of unknown function (DUF4906)	40.327145	26.575152499999998
2ZAQJ	Bacteria	-	40.327145	0
33YUJ	Bacteria	-	40.327145	16.5697386
33QVX	Bacteria	-	40.327145	9.569412
COG5010	Bacteria	COG0457 FOG TPR repeat	40.327145	23.7646648
339Y5	Bacteria	-	16.53609	0
COG4109	Bacteria	DRTGG domain	73.5863806	30.954843099999998
COG2000	Bacteria	Iron only hydrogenase large subunit, C-terminal domain	66.3023408	26.034929499999997
COG0005	Bacteria	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate	117.2284703	287.79843829999993
32UMQ	Bacteria	Protein of unknown function (DUF3795)	21.1873523	13.378996500000001
COG0372	Bacteria	Citrate synthase, C-terminal domain	228.2764895	267.85577709999995
COG0538	Bacteria	Isocitrate/isopropylmalate dehydrogenase	117.61527520000003	138.83451469999997
335S7	Bacteria	-	25.411417	248.24106
303UH	Bacteria	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	75.97851299999999	248.24106
33F5M	Bacteria	-	25.411417	178.3644
33B0U	Bacteria	-	31.255377	30.724495
COG4684	Bacteria	Psort location CytoplasmicMembrane, score	122.5262444	320.28881300000006
COG1511	Bacteria	Psort location Cellwall, score	774.5327908999999	1174.9044411999994
COG1033	Bacteria	Psort location CytoplasmicMembrane, score	296.8084566000001	782.2370085000003
2ZC3V	Bacteria	DinB superfamily	31.2733566	0
32BZS	Bacteria	-	31.549276199999998	0
3397Y	Bacteria	Lysine exporter LysO	33.9985827	17.137386
COG2431	Bacteria	Lysine exporter LysO	80.86413649999999	96.07135170000001
32Y7W	Bacteria	Lysine exporter LysO	31.945623499999996	10.3717103
2Z999	Bacteria	MvaI/BcnI restriction endonuclease family	29.320278	4.9142914
33B9W	Bacteria	-	69.565292	16.1828328
COG4862	Bacteria	Negative regulator of genetic competence	60.558530299999994	116.7254022
COG1148	Bacteria	4Fe-4S binding domain	56.66881419999999	87.0819778
32ZTU	Bacteria	-	52.7631842	17.1275056
COG0352	Bacteria	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)	308.39261660000005	493.88120519999995
COG0422	Bacteria	Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction	165.3101224	454.0711970000001
COG1145	Bacteria	4Fe-4S binding domain protein	219.4271513	442.61218019999995
322FX	Bacteria	zinc-ribbon family	50.049200500000005	40.4551518
COG2186	Bacteria	FCD	369.1683836000001	414.99968360000014
COG4805	Bacteria	Bacterial protein of unknown function (DUF885)	77.4541354	88.67056
COG1638	Bacteria	Bacterial extracellular solute-binding protein, family 7	1008.1755127000002	850.3701080999997
COG4496	Bacteria	Trp repressor protein	193.88456779999999	579.2752993
COG4947	Bacteria	Putative esterase	165.2512464	890.2982701999999
COG4286	Bacteria	Uncharacterised protein family (UPF0160)	97.175199	401.9917288000001
COG2827	Bacteria	GIY-YIG catalytic domain protein	157.64363090000003	394.5507922
COG1364	Bacteria	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate	278.1285694	455.9557310000001
COG3641	Bacteria	Psort location CytoplasmicMembrane, score	166.6238687	336.6512368000001
324IU	Bacteria	Domain of unknown function (DUF4830)	85.0678711	275.65598
COG2171	Bacteria	Catalyzes the conversion of the cyclic tetrahydrodipicolinate (THDP) into the acyclic N-succinyl-L-2- amino-6-oxopimelate using succinyl-CoA	56.335267699999996	23.3242283
COG3613	Bacteria	Nucleoside 2-deoxyribosyltransferase	51.2612451	21.2865443
COG2249	Bacteria	Flavodoxin-like fold	51.249588700000004	20.488613
COG1924	Bacteria	CoA enzyme activase uncharacterised domain (DUF2229)	439.52462089999995	700.1325060999997
COG3572	Bacteria	Glutamate-cysteine ligase family 2(GCS2)	40.7385632	23.410629099999998
3228D	Bacteria	-	56.1635263	0
COG2936	Bacteria	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	88.7439748	77.70136380000001
COG3275	Bacteria	ECF transporter, substrate-specific component	132.41850250000002	31.6223572
COG4812	Bacteria	Cobalamin adenosyltransferase	41.6713975	20.174044
COG4917	Bacteria	Ethanolamine utilisation - propanediol utilisation	32.900437399999994	18.9699203
