KEGG_ko	Description	Symbol	0505-0101	R1W5
K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	rpiA	69.0828314	144.8515002
K01209	alpha-L-arabinofuranosidase [EC:3.2.1.55]	abfA	225.9384196	277.8433196
K05776	molybdate transport system ATP-binding protein	modF	31.095983699999998	42.4612129
K00930	acetylglutamate kinase [EC:2.7.2.8]	argB	323.79243110000004	495.1600033
K02651	pilus assembly protein Flp/PilA	flp, pilA	29.899145	8.270465399999999
K11749	regulator of sigma E protease [EC:3.4.24.-]	rseP	392.59355869999985	359.30909960000014
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	dxr	422.5322409	381.7907892999999
K02860	16S rRNA processing protein RimM	rimM	467.24474779999997	338.80402130000004
K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	murA	520.8707261999999	641.6894867999999
K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	pat, bar	248.81047419999996	806.6993172
K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	gidB, rsmG	235.23196149999998	418.5193672999998
K00281	glycine dehydrogenase [EC:1.4.4.2]	GLDC, gcvP	58.7449853	128.23389329999998
K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	gcvPB	155.8124883	145.0915082
K03521	electron transfer flavoprotein beta subunit	fixA, etfB	190.1149229	429.9876698999999
K03522	electron transfer flavoprotein alpha subunit	fixB, etfA	206.13472319999997	396.7421562
K08217	MFS transporter, DHA3 family, macrolide efflux protein	mef	127.00973800000001	128.54950749999998
K11065	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	tpx	32.6221124	29.625356
K09951	CRISPR-associated protein Cas2	cas2	338.08297749999997	67.13582949999999
K15342	CRISP-associated protein Cas1	cas1	182.57398160000002	96.03714899999999
K19225	rhomboid protease GluP [EC:3.4.21.105]	gluP	70.88024929999999	96.8586561
K07284	sortase A [EC:3.4.22.70]	srtA	330.94365500000004	179.55959219999997
K05364	penicillin-binding protein A	pbpA	130.68470090000002	147.53067020000003
K01048	lysophospholipase [EC:3.1.1.5]	pldB	48.4333648	38.37695
K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	msrA	78.89451739999998	69.42392349999999
K12267	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	msrAB	118.69315549999997	106.27830149999998
K07454	putative restriction endonuclease	K07454	43.855473	7.5332856
K08372	putative serine protease PepD [EC:3.4.21.-]	pepD	44.4101874	69.46331470000001
K03799	heat shock protein HtpX [EC:3.4.24.-]	htpX	58.785321	14.064109199999999
K06199	fluoride exporter	crcB, FEX	177.56919499999998	91.1593237
K03484	LacI family transcriptional regulator, sucrose operon repressor	scrR	150.72883510000003	203.00969399999997
K03549	KUP system potassium uptake protein	kup	83.6498642	17.398542
K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	SOD2	53.722809	65.8850304
K02626	arginine decarboxylase [EC:4.1.1.19]	pdaD	31.823244	4.374335
K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	paaK	120.8934976	151.8930091
K05807	outer membrane protein assembly factor BamD	bamD	49.852731199999994	67.3832037
K08968	L-methionine (R)-S-oxide reductase [EC:1.8.4.14]	msrC	42.09298879999999	28.7072926
K19115	CRISPR-associated protein Csh2	csh2	36.220338999999996	4.4612007
K19118	CRISPR-associated protein Csd2	csd2, cas7	103.0341909	48.5149595
K19117	CRISPR-associated protein Csd1	csd1, cas8c	116.2342151	83.5911535
K19119	CRISPR-associated protein Cas5d	cas5d	112.85785969999999	49.7668458
K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]	cas3	185.79869969999993	197.3338153
K10536	agmatine deiminase [EC:3.5.3.12]	aguA	315.1248277000001	125.06654429999998
K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	aguB	303.153774	87.14646440000001
K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	pabB	36.172803	91.2206631
K02619	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	pabC	239.96509580000006	582.5485988
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	pyrD	193.05972459999998	98.85579770000001
K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	preA	57.347876199999995	3.2933471
K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	rhlE	173.08011219999997	347.77056640000006
K11751	5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	ushA	293.0945666	558.8763996
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	iorB	60.3850168	67.106076
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	iorA	110.63153979999997	129.40072880000002
K07082	UPF0755 protein	K07082	243.75338430000008	317.91864549999997
K09181	acetyltransferase	yfiQ	50.257997599999996	64.9903731
K04652	hydrogenase nickel incorporation protein HypB	hypB	66.9574314	44.675949700000004
K04651	hydrogenase nickel incorporation protein HypA/HybF	hypA, hybF	35.5094441	26.4205264
K04656	hydrogenase maturation protein HypF	hypF	58.5805689	40.8220786
K04653	hydrogenase expression/formation protein HypC	hypC	47.804041000000005	7.1451338
K04654	hydrogenase expression/formation protein HypD	hypD	47.7175168	16.536164399999997
K04655	hydrogenase expression/formation protein HypE	hypE	109.61745160000001	97.37588149999998
K06282	hydrogenase small subunit [EC:1.12.99.6]	hyaA, hybO	47.199299200000006	17.5204118
K06281	hydrogenase large subunit [EC:1.12.99.6]	hyaB, hybC	48.34720070000001	18.137565
K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	hyaC	37.3159307	11.653216
K03605	hydrogenase maturation protease [EC:3.4.23.-]	hyaD, hybD	42.424936200000005	17.8665317
K00864	glycerol kinase [EC:2.7.1.30]	glpK, GK	277.507568	350.3515409
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	glpA, glpD	218.7575204	181.0534285
K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	mrcA	387.3718318000001	691.0267625000002
K07387	metalloprotease [EC:3.4.24.-]	K07387	29.345486	27.3998689
K08999	uncharacterized protein	K08999	32.607655	42.645363200000006
K03317	concentrative nucleoside transporter, CNT family	TC.CNT	38.737427	13.924150599999999
K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	rsmE	193.74048090000005	402.647589
K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	rfbC, rmlC	358.3129842	548.2081404
K15669	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]	hddC	101.0689423	27.607204499999998
K00983	N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	neuA, nnaC	40.5133364	7.726051
K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	neuB, nnaB	33.178204300000004	32.2811218
K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	legI, neuB2	33.178204300000004	11.0193981
K07455	recombination protein RecT	recT	34.325727099999995	197.8514934
K02315	DNA replication protein DnaC	dnaC	438.01635460000006	853.3925134
K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	recD	356.7993989	532.4995996999999
K07452	5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]	mcrB	52.6277146	54.01306809999999
K01101	4-nitrophenyl phosphatase [EC:3.1.3.41]	E3.1.3.41	45.8811708	22.384768
K10006	glutamate transport system permease protein	gluC	61.365667	9.093437
K10007	glutamate transport system permease protein	gluD	42.1715633	9.624497999999999
K07670	two-component system, OmpR family, response regulator MtrA	mtrA	24.938406	0
K07654	two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	mtrB	27.101493	7.4983625
K02058	simple sugar transport system substrate-binding protein	ABC.SS.S	70.8107447	55.897482700000005
K10439	ribose transport system substrate-binding protein	rbsB	414.2681218999999	337.50642739999995
K10441	ribose transport system ATP-binding protein [EC:7.5.2.7]	rbsA	303.56923130000007	313.59262470000016
K10440	ribose transport system permease protein	rbsC	303.42939670000004	180.7991664
K17209	inositol transport system permease protein	iatP	34.010837200000005	4.26943
K08972	putative membrane protein	K08972	34.1647425	4.147446
K07574	RNA-binding protein	yhbY	148.3015583	480.2609094
K16785	energy-coupling factor transport system permease protein	ecfT	809.4721435999999	807.6910228000003
K16786	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	ecfA1	1000.3339410999998	1306.1801240000007
K16787	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	ecfA2	1018.4679168999998	1319.5011902000008
K00886	polyphosphate glucokinase [EC:2.7.1.63]	ppgK	44.992028000000005	5.155978
K16784	biotin transport system ATP-binding protein [EC:7.6.2.-]	bioM	42.808033	19.342342
K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	assT	51.953850100000004	91.2405321
K17331	N,N'-diacetylchitobiose transport system permease protein	dasC	24.938406	4.6139073
K10117	raffinose/stachyose/melibiose transport system substrate-binding protein	msmE	753.9858256	612.1556343000001
K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	paaH, hbd, fadB, mmgB	187.99763280000002	369.3186725999999
K00598	trans-aconitate 2-methyltransferase [EC:2.1.1.144]	tam	28.555816099999998	18.931312400000003
K02069	UDP-glucose/iron transport system permease protein	STAR2, fetB	34.037559	32.893397
K02068	UDP-glucose/iron transport system ATP-binding protein	STAR1, fetA	39.4020147	42.1189909
K07088	@	@	527.0576605000002	916.0647591000002
K03696	ATP-dependent Clp protease ATP-binding subunit ClpC	clpC	614.5356318000001	1007.8187608999998
K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	rlmH	507.24071810000004	385.95820610000015
K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	leuC, IPMI-L	365.8970899000002	531.269383
K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	leuD, IPMI-S	255.45139519999998	383.14942750000006
K00842	@	@	56.51483460000001	56.369641200000004
K00003	homoserine dehydrogenase [EC:1.1.1.3]	hom	235.93658109999998	339.13466659999995
K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	thrA	112.35366919999998	85.7676607
K00872	homoserine kinase [EC:2.7.1.39]	thrB	114.8276718	221.5881038
K06287	nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]	yhdE	218.72819339999998	435.9965238000001
K08300	ribonuclease E [EC:3.1.26.12]	rne	59.518686	26.961076800000004
K03979	GTPase [EC:3.6.5.-]	obgE, cgtA, MTG2	443.0059759	337.23398820000006
K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	rpoZ	99.78226159999997	42.6704535
K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	ilvD	485.0454586999998	883.7219594999997
K01079	phosphoserine phosphatase [EC:3.1.3.3]	serB, PSPH	61.0127407	56.27812030000001
K13527	proteasome-associated ATPase	mpa	45.426989899999995	11.8969457
K20814	Pup amidohydrolase [EC:3.5.1.119]	dop	52.225515	0
K13570	prokaryotic ubiquitin-like protein Pup	pup	41.9776414	0
K13571	proteasome accessory factor A [EC:6.3.1.19]	pafA	41.9776414	13.208704000000001
K16925	energy-coupling factor transport system permease protein	ykoE	75.7828195	154.37004930000006
K02483	two-component system, OmpR family, response regulator	K02483	142.4837478	315.89361829999996
K01485	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	codA	85.735878	47.41321659999999
K03365	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	FCY1	24.77019	0
K03762	MFS transporter, MHS family, proline/betaine transporter	proP	223.9171735	37.614664999999995
K01470	creatinine amidohydrolase [EC:3.5.2.10]	E3.5.2.10	93.54354760000002	58.2154062
K00001	alcohol dehydrogenase [EC:1.1.1.1]	E1.1.1.1, adh	82.0778917	77.01451730000001
K03453	bile acid:Na+ symporter, BASS family	TC.BASS	127.68462979999998	283.3783815000001
K08289	phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21]	purT	67.6294337	38.582091000000005
K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	PFAS, purL	482.4005574	739.3416857999997
K09705	uncharacterized protein	K09705	24.459827	9.577182
K02030	polar amino acid transport system substrate-binding protein	ABC.PA.S	1069.8679436000004	1492.1295805999994
K02424	L-cystine transport system substrate-binding protein	fliY, tcyA	116.22348189999998	267.2826308
K02029	polar amino acid transport system permease protein	ABC.PA.P	836.6654006000002	1106.1698010999999
K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	purM	218.06732970000002	451.4502612
K11788	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]	ADE5	53.54557440000001	15.2245846
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	ALDH	55.959614300000005	83.72367640000002
K22445	4,4'-diapolycopenoate synthase [EC:1.2.99.10]	ald, crtNc	31.1736256	47.057046400000004
K02077	zinc/manganese transport system substrate-binding protein	ABC.ZM.S	87.59199699999999	9.373771
K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	purK	60.54301000000001	17.9601101
K16211	maltose/moltooligosaccharide transporter	malY, malT	29.4716428	38.026594700000004
K05499	LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG	cytR	47.198125000000005	19.9331233
K21573	TonB-dependent starch-binding outer membrane protein SusC	susC	25.66972	85.22200820000002
K21571	starch-binding outer membrane protein SusE/F	susE_F	29.4298523	92.87361050000001
K01415	endothelin-converting enzyme [EC:3.4.24.71]	ECE	83.45718880000001	32.849349000000004
K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	ndk, NME	33.02546	21.4038086
K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	wecC	45.5794578	46.916750300000004
K03810	virulence factor	mviM	33.3739913	2.6653783
K12995	O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]	wbdC, mtfC	27.2822818	0
K07075	uncharacterized protein	K07075	348.9447853	60.713634
K01735	3-dehydroquinate synthase [EC:4.2.3.4]	aroB	249.07849199999995	513.9865006000001
K07301	cation:H+ antiporter	yrbG	230.51011239999997	464.7706872
K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	lrp	200.02126909999998	312.1194315
K05800	Lrp/AsnC family transcriptional regulator	ybaO	29.6520667	11.1007976
K08307	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	mltD, dniR	49.218253700000005	98.114602
K00859	dephospho-CoA kinase [EC:2.7.1.24]	coaE	275.8554984	367.5764771
K01788	N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	nanE	165.05276910000003	226.63719279999998
K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	yfiC, trmX	188.00518259999996	449.08557340000004
K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	bioF	66.7056897	109.03903250000002
K05837	rod shape determining protein RodA	rodA, mrdB	196.1771593	481.18004340000016
K05515	penicillin-binding protein 2 [EC:3.4.16.4]	mrdA	452.0940023999999	857.4017704999999
K03570	rod shape-determining protein MreC	mreC	151.23342629999996	397.71436050000005
K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	purH	196.44718980000002	493.81717320000007
K09888	cell division protein ZapA	zapA	152.12186920000002	298.14475839999994
K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	LACC1, yfiH	133.2450536	124.26611299999998
K17758	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	nnrD	242.11679479999995	419.5403508000001
K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	NAXE, nnrE	265.76256549999994	415.1821798000001
K07164	uncharacterized protein	K07164	38.4328028	33.210368900000006
K03628	transcription termination factor Rho	rho	218.80552510000004	212.58564119999997
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	korC, oorC	34.6887168	101.5581842
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	korD, oorD	46.6863557	61.47981989999999
K08974	putative membrane protein	K08974	323.9568579999999	58.1555141
K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	QARS, glnS	199.98816589999998	457.5252149999999
K03322	manganese transport protein	mntH	79.8637755	110.1862101
K08169	MFS transporter, DHA2 family, multidrug resistance protein	yebQ	58.5162665	26.241076899999996
K04516	chorismate mutase [EC:5.4.99.5]	AROA1, aroA	35.8862844	36.3760508
K14261	alanine-synthesizing transaminase [EC:2.6.1.-]	alaC	53.245109199999995	40.005733
K02050	NitT/TauT family transport system permease protein	ABC.SN.P	312.19244180000004	465.81865869999996
K02051	NitT/TauT family transport system substrate-binding protein	ABC.SN.S	327.6915010000001	426.6150161
K03307	solute:Na+ symporter, SSS family	TC.SSS	284.2842081	494.9105114000002
K03594	bacterioferritin [EC:1.16.3.1]	bfr	43.9070298	33.7809122
K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	cobQ, cbiP	220.28359019999996	405.2708276000001
K01733	threonine synthase [EC:4.2.3.1]	thrC	285.10006979999997	516.6013800999999
K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	apgM	94.3302082	68.1569829
K02113	F-type H+-transporting ATPase subunit delta	ATPF1D, atpH	345.92503960000005	398.87973130000006
K06201	copper homeostasis protein	cutC	169.8348251	145.2283002
K21556	CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator	malR	39.24713	18.9015743
K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	kdsA	56.269559	51.2365131
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	GAPDH, gapA	622.1205506000001	404.1961357
K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	prmA	216.89773330000003	413.2849289999999
K03819	putative colanic acid biosynthesis acetyltransferase WcaB [EC:2.3.1.-]	wcaB	40.8960406	7.067745
K14761	ribosome-associated protein	ybcJ	313.906258	411.79101439999994
K03629	DNA replication and repair protein RecF	recF	417.4376714	539.9218154
K01937	CTP synthase [EC:6.3.4.2]	pyrG, CTPS	457.59447040000003	707.8459816
K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	gatA, QRSL1	345.9946345	130.50317539999998
K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	gatB, PET112	321.9379271	159.21707980000002
K00065	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	kduD	240.8524945	14.9670208
K02990	small subunit ribosomal protein S6	RP-S6, MRPS6, rpsF	380.4949351	301.7847411999999
K02963	small subunit ribosomal protein S18	RP-S18, MRPS18, rpsR	399.56128459999996	321.1589534
K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	nagA, AMDHD2	379.42453579999994	471.6011833000001
K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	folC	362.3206908000001	999.8103725
K03529	chromosome segregation protein	smc	330.79464959999996	479.04845859999995
K05896	segregation and condensation protein A	scpA	159.01687500000003	274.8352477
K06024	segregation and condensation protein B	scpB	153.0273636	287.23352809999994
K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	nadC, QPRT	123.2339526	155.2174551
K03290	MFS transporter, SHS family, sialic acid transporter	nanT	48.7914907	8.437888000000001
K08178	MFS transporter, SHS family, lactate transporter	JEN	48.7914907	10.8160706
